Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,NOX,NO,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.,WD,WS
HAMRIYAH,09/05/2017,01:00:00,11.29,,,49.29,165.54,116.25,,,,,,,,,0.83,,,,,120.0,,,46.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,02:00:00,5.74,,,50.01,236.19,186.18,,,,,,,,,1.11,,,,,125.0,,,55.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,03:00:00,6.68,,,52.07,251.57,199.5,,,,,,,,,1.13,,,,,150.0,,,62.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,04:00:00,12.94,,,118.55,248.29,129.74,,,,,,,,,1.1,,,,,173.0,,,69.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,05:00:00,8.59,,,165.71,192.47,26.76,,,,,,,,,0.91,,,,,163.0,,,64.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,06:00:00,12.56,,,139.65,162.55,22.9,,,,,,,,,0.89,,,,,143.0,,,52.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,07:00:00,12.47,,,133.3,193.22000000000003,59.92,,,,,,,,,1.01,,,,,130.0,,,53.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,08:00:00,7.52,,,141.18,188.66,47.48,,,,,,,,,0.93,,,,,139.0,,,46.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,09:00:00,5.73,,,137.79,152.54,14.75,,,,,,,,,1.14,,,,,152.0,,,54.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,10:00:00,6.92,,,125.11,135.18,10.07,,,,,,,,,1.12,,,,,157.0,,,53.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,11:00:00,3.13,,,112.87,121.02,8.15,,,,,,,,,0.84,,,,,155.0,,,45.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,12:00:00,4.35,,,82.58,87.92999999999999,5.35,,,,,,,,,0.63,,,,,139.0,,,39.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,13:00:00,5.09,,,66.42,70.87,4.45,,,,,,,,,0.59,,,,,130.0,,,39.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,14:00:00,5.17,,,53.43,57.19,3.76,,,,,,,,,0.7,,,,,122.0,,,26.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,15:00:00,7.34,,,51.14,55.17,4.03,,,,,,,,,0.71,,,,,123.0,,,19.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,16:00:00,11.85,,,43.43,47.1,3.67,,,,,,,,,0.67,,,,,141.0,,,28.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,17:00:00,4.38,,,31.44,35.22,3.78,,,,,,,,,0.54,,,,,150.0,,,35.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,18:00:00,5.77,,,26.9,30.71,3.81,,,,,,,,,0.53,,,,,121.0,,,34.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,19:00:00,5.87,,,34.2,37.71,3.51,,,,,,,,,0.69,,,,,105.0,,,34.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,20:00:00,4.64,,,44.62,48.45,3.83,,,,,,,,,0.44,,,,,95.0,,,43.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,21:00:00,6.22,,,33.78,37.41,3.63,,,,,,,,,0.4,,,,,92.0,,,45.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,22:00:00,6.55,,,34.54,38.11,3.57,,,,,,,,,0.38,,,,,85.0,,,33.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,23:00:00,6.45,,,25.95,29.44,3.49,,,,,,,,,0.76,,,,,84.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,09/05/2017,23:59:59,9.2,,,44.44,47.96,3.52,,,,,,,,,0.8,,,,,81.0,,,28.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,01:00:00,8.24,,,84.27,89.42,5.15,,,,,,,,,0.98,,,,,85.0,,,22.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,02:00:00,8.29,,,172.71,183.41,10.7,,,,,,,,,0.74,,,,,86.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,03:00:00,12.62,,,160.84,170.3,9.46,,,,,,,,,0.81,,,,,90.0,,,19.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,04:00:00,11.39,,,148.24,155.98000000000002,7.74,,,,,,,,,0.65,,,,,103.0,,,21.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,05:00:00,3.93,,,122.0,128.58,6.58,,,,,,,,,0.99,,,,,94.0,,,36.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,06:00:00,8.3,,,115.69,122.23,6.54,,,,,,,,,1.02,,,,,100.0,,,43.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,07:00:00,4.7,,,144.64,154.91,10.27,,,,,,,,,1.11,,,,,112.0,,,49.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,08:00:00,5.06,,,223.32,256.38,33.06,,,,,,,,,1.5,,,,,135.0,,,57.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,09:00:00,7.74,,,179.06,189.6,10.54,,,,,,,,,1.41,,,,,158.0,,,51.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,10:00:00,7.3,,,151.47,158.47,7.0,,,,,,,,,1.24,,,,,171.0,,,56.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,11:00:00,5.06,,,74.98,79.06,4.08,,,,,,,,,0.71,,,,,162.0,,,54.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,12:00:00,5.35,,,54.34,58.120000000000005,3.78,,,,,,,,,0.74,,,,,165.0,,,60.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,13:00:00,7.3,,,35.36,39.03,3.67,,,,,,,,,0.72,,,,,173.0,,,56.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,14:00:00,6.31,,,37.7,41.25,3.55,,,,,,,,,0.64,,,,,170.0,,,54.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,15:00:00,9.56,,,37.63,41.46,3.83,,,,,,,,,0.63,,,,,180.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,16:00:00,9.8,,,32.08,35.47,3.39,,,,,,,,,0.65,,,,,210.0,,,55.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,17:00:00,5.41,,,32.38,35.93,3.55,,,,,,,,,0.68,,,,,242.0,,,60.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,18:00:00,5.02,,,36.92,40.620000000000005,3.7,,,,,,,,,0.76,,,,,282.0,,,55.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,19:00:00,4.2,,,33.8,37.53,3.73,,,,,,,,,0.44,,,,,291.0,,,53.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,20:00:00,5.24,,,33.77,37.53,3.76,,,,,,,,,0.58,,,,,275.0,,,58.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,21:00:00,6.23,,,37.54,41.16,3.62,,,,,,,,,0.47,,,,,260.0,,,67.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,22:00:00,6.31,,,29.02,32.4,3.38,,,,,,,,,0.54,,,,,231.0,,,73.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,23:00:00,6.27,,,51.8,56.1,4.3,,,,,,,,,1.1,,,,,213.0,,,75.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,10/05/2017,23:59:59,12.82,,,92.65,97.54,4.89,,,,,,,,,1.36,,,,,200.0,,,68.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,01:00:00,14.87,,,94.07,98.43,4.36,,,,,,,,,1.24,,,,,205.0,,,66.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,02:00:00,5.38,,,92.57,97.31,4.74,,,,,,,,,1.18,,,,,220.0,,,72.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,03:00:00,11.78,,,69.6,73.41999999999999,3.82,,,,,,,,,1.11,,,,,234.0,,,85.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,04:00:00,11.01,,,68.99,72.72,3.73,,,,,,,,,1.16,,,,,267.0,,,82.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,05:00:00,5.16,,,71.22,75.73,4.51,,,,,,,,,1.14,,,,,306.0,,,89.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,06:00:00,5.56,,,65.32,69.44999999999999,4.13,,,,,,,,,1.11,,,,,336.0,,,109.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,07:00:00,10.94,,,59.18,63.75,4.57,,,,,,,,,1.08,,,,,352.0,,,106.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,08:00:00,7.83,,,90.14,96.44,6.3,,,,,,,,,1.19,,,,,341.0,,,91.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,09:00:00,7.69,,,108.0,114.38,6.38,,,,,,,,,1.31,,,,,331.0,,,89.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,10:00:00,6.53,,,101.9,107.61,5.71,,,,,,,,,1.48,,,,,307.0,,,79.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,11:00:00,3.27,,,113.53,117.79,4.26,,,,,,,,,0.79,,,,,321.0,,,84.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,12:00:00,2.91,,,81.78,85.53,3.75,,,,,,,,,0.69,,,,,290.0,,,90.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,13:00:00,2.93,,,38.69,42.39,3.7,,,,,,,,,0.35,,,,,230.0,,,83.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,14:00:00,5.0,,,37.13,41.14,4.01,,,,,,,,,0.84,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,15:00:00,4.73,,,35.47,39.28,3.81,,,,,,,,,0.83,,,,,156.0,,,61.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,16:00:00,4.84,,,26.85,30.22,3.37,,,,,,,,,0.73,,,,,167.0,,,45.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,17:00:00,5.19,,,29.56,33.15,3.59,,,,,,,,,0.56,,,,,112.0,,,37.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,18:00:00,6.03,,,32.25,35.39,3.14,,,,,,,,,0.58,,,,,99.0,,,23.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,19:00:00,5.75,,,47.5,50.82,3.32,,,,,,,,,0.55,,,,,86.0,,,12.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,20:00:00,7.56,,,37.13,40.72,3.59,,,,,,,,,0.76,,,,,80.0,,,11.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,21:00:00,9.03,,,45.58,49.81,4.23,,,,,,,,,0.73,,,,,72.0,,,7.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,22:00:00,10.44,,,69.11,73.35,4.24,,,,,,,,,0.74,,,,,98.0,,,21.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,23:00:00,7.11,,,55.24,58.71,3.47,,,,,,,,,0.71,,,,,90.0,,,42.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,11/05/2017,23:59:59,8.58,,,84.52,88.57,4.05,,,,,,,,,0.84,,,,,82.0,,,31.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,01:00:00,10.04,,,73.98,78.07000000000001,4.09,,,,,,,,,0.77,,,,,98.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,02:00:00,5.34,,,32.47,35.85,3.38,,,,,,,,,0.19,,,,,116.0,,,32.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,03:00:00,6.93,,,34.75,38.39,3.64,,,,,,,,,0.24,,,,,121.0,,,42.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,04:00:00,11.81,,,52.99,56.72,3.73,,,,,,,,,0.29,,,,,114.0,,,45.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,05:00:00,9.51,,,61.8,65.34,3.54,,,,,,,,,0.89,,,,,126.0,,,51.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,06:00:00,10.52,,,44.88,48.86,3.98,,,,,,,,,0.93,,,,,129.0,,,52.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,07:00:00,8.18,,,80.25,86.05,5.8,,,,,,,,,1.13,,,,,127.0,,,52.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,08:00:00,2.82,,,112.68,120.93,8.25,,,,,,,,,0.93,,,,,114.0,,,53.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,09:00:00,5.91,,,79.27,84.32,5.05,,,,,,,,,0.87,,,,,121.0,,,54.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,10:00:00,6.77,,,47.2,51.010000000000005,3.81,,,,,,,,,0.76,,,,,135.0,,,55.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,11:00:00,3.21,,,23.66,27.69,4.03,,,,,,,,,0.61,,,,,136.0,,,68.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,12:00:00,2.72,,,42.1,45.88,3.78,,,,,,,,,0.83,,,,,143.0,,,87.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,13:00:00,3.97,,,46.88,51.080000000000005,4.2,,,,,,,,,0.66,,,,,180.0,,,87.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,14:00:00,4.78,,,23.65,27.43,3.78,,,,,,,,,0.83,,,,,213.0,,,60.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,15:00:00,4.95,,,15.72,19.26,3.54,,,,,,,,,0.76,,,,,251.0,,,43.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,16:00:00,4.09,,,21.36,24.88,3.52,,,,,,,,,0.84,,,,,272.0,,,52.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,17:00:00,3.16,,,18.4,21.98,3.58,,,,,,,,,0.58,,,,,231.0,,,48.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,18:00:00,4.35,,,20.75,24.27,3.52,,,,,,,,,0.58,,,,,205.0,,,49.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,19:00:00,4.34,,,31.82,35.24,3.42,,,,,,,,,0.5,,,,,191.0,,,55.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,20:00:00,5.56,,,28.75,32.34,3.59,,,,,,,,,0.49,,,,,187.0,,,60.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,21:00:00,5.93,,,22.09,25.27,3.18,,,,,,,,,0.42,,,,,172.0,,,59.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,22:00:00,5.35,,,20.36,23.81,3.45,,,,,,,,,0.45,,,,,174.0,,,63.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,23:00:00,5.47,,,20.96,24.3,3.34,,,,,,,,,0.85,,,,,154.0,,,61.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,12/05/2017,23:59:59,6.02,,,23.93,27.31,3.38,,,,,,,,,0.91,,,,,147.0,,,65.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,01:00:00,4.42,,,29.27,32.81,3.54,,,,,,,,,0.92,,,,,150.0,,,76.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,02:00:00,3.66,,,28.12,31.65,3.53,,,,,,,,,0.86,,,,,148.0,,,66.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,03:00:00,4.01,,,33.13,36.260000000000005,3.13,,,,,,,,,0.9,,,,,158.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,04:00:00,8.27,,,43.78,47.48,3.7,,,,,,,,,0.95,,,,,173.0,,,65.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,05:00:00,8.68,,,51.84,55.56,3.72,,,,,,,,,1.09,,,,,167.0,,,65.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,06:00:00,8.43,,,65.48,69.83,4.35,,,,,,,,,1.04,,,,,154.0,,,66.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,07:00:00,3.53,,,61.84,66.3,4.46,,,,,,,,,1.08,,,,,156.0,,,58.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,08:00:00,3.6,,,68.59,73.39,4.8,,,,,,,,,1.14,,,,,160.0,,,43.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,09:00:00,2.83,,,56.76,61.08,4.32,,,,,,,,,0.99,,,,,172.0,,,45.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,10:00:00,2.63,,,41.08,45.68,4.6,,,,,,,,,1.03,,,,,200.0,,,47.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,11:00:00,5.14,,,34.8,38.39,3.59,,,,,,,,,0.62,,,,,224.0,,,29.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,12:00:00,4.58,,,29.83,33.53,3.7,,,,,,,,,0.6,,,,,247.0,,,20.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,13:00:00,4.71,,,23.42,27.19,3.77,,,,,,,,,0.56,,,,,238.0,,,15.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,14:00:00,3.19,,,21.66,25.44,3.78,,,,,,,,,0.72,,,,,218.0,,,11.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,15:00:00,5.22,,,30.8,34.8,4.0,,,,,,,,,0.43,,,,,204.0,,,17.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,16:00:00,6.79,,,31.69,35.59,3.9,,,,,,,,,0.51,,,,,226.0,,,39.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,17:00:00,7.29,,,28.31,31.76,3.45,,,,,,,,,0.64,,,,,234.0,,,44.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,18:00:00,4.4,,,34.52,38.18000000000001,3.66,,,,,,,,,0.66,,,,,259.0,,,55.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,19:00:00,3.97,,,39.97,43.61,3.64,,,,,,,,,0.5,,,,,292.0,,,78.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,20:00:00,4.11,,,35.31,38.89,3.58,,,,,,,,,0.62,,,,,328.0,,,93.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,21:00:00,5.07,,,28.39,31.9,3.51,,,,,,,,,0.64,,,,,361.0,,,110.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,22:00:00,4.84,,,28.77,31.91,3.14,,,,,,,,,0.73,,,,,387.0,,,113.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,23:00:00,7.12,,,46.68,50.35,3.67,,,,,,,,,0.53,,,,,403.0,,,116.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,13/05/2017,23:59:59,5.48,,,61.72,65.34,3.62,,,,,,,,,0.66,,,,,415.0,,,127.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,01:00:00,6.48,,,122.88,130.16,7.28,,,,,,,,,0.72,,,,,425.0,,,129.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,02:00:00,6.52,,,112.33,118.42,6.09,,,,,,,,,0.65,,,,,411.0,,,132.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,03:00:00,6.99,,,113.53,119.75,6.22,,,,,,,,,0.64,,,,,402.0,,,120.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,04:00:00,10.14,,,121.14,127.96,6.82,,,,,,,,,0.51,,,,,373.0,,,113.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,05:00:00,12.25,,,133.24,140.57000000000002,7.33,,,,,,,,,0.66,,,,,376.0,,,111.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,06:00:00,5.65,,,147.67,163.69,16.02,,,,,,,,,0.69,,,,,391.0,,,89.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,07:00:00,4.52,,,200.0,229.18,29.18,,,,,,,,,0.82,,,,,359.0,,,118.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,08:00:00,4.86,,,129.42,137.45,8.03,,,,,,,,,1.1,,,,,373.0,,,113.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,09:00:00,7.43,,,97.96,104.56,6.6,,,,,,,,,1.04,,,,,348.0,,,107.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,10:00:00,5.92,,,127.71,134.7,6.99,,,,,,,,,1.34,,,,,308.0,,,98.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,11:00:00,6.14,,,176.25,183.42,7.17,,,,,,,,,1.04,,,,,322.0,,,103.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,12:00:00,5.15,,,173.61,180.17,6.56,,,,,,,,,1.17,,,,,333.0,,,110.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,13:00:00,7.09,,,122.0,126.44,4.44,,,,,,,,,0.82,,,,,341.0,,,107.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,14:00:00,7.1,,,63.7,67.47,3.77,,,,,,,,,0.87,,,,,348.0,,,106.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,15:00:00,6.71,,,42.52,46.35,3.83,,,,,,,,,0.93,,,,,301.0,,,89.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,16:00:00,4.36,,,34.74,38.23,3.49,,,,,,,,,0.82,,,,,287.0,,,78.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,17:00:00,4.3,,,28.21,32.17,3.96,,,,,,,,,0.53,,,,,235.0,,,69.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,18:00:00,4.13,,,25.1,29.0,3.9,,,,,,,,,0.66,,,,,235.0,,,77.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,19:00:00,6.52,,,32.5,36.33,3.83,,,,,,,,,0.53,,,,,236.0,,,68.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,20:00:00,7.05,,,36.9,40.8,3.9,,,,,,,,,0.51,,,,,229.0,,,63.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,21:00:00,7.71,,,31.83,35.45,3.62,,,,,,,,,0.54,,,,,214.0,,,57.2,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,22:00:00,5.84,,,38.15,42.01,3.86,,,,,,,,,0.62,,,,,194.0,,,62.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,23:00:00,9.29,,,117.77,123.91,6.14,,,,,,,,,1.39,,,,,161.0,,,44.7,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,14/05/2017,23:59:59,11.91,,,165.21,174.37,9.16,,,,,,,,,1.52,,,,,179.0,,,48.6,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,01:00:00,8.54,,,132.83,138.24,5.41,,,,,,,,,1.26,,,,,207.0,,,64.4,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,02:00:00,5.99,,,120.96,127.91,6.95,,,,,,,,,0.99,,,,,207.0,,,55.0,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,03:00:00,14.97,,,158.82,168.26,9.44,,,,,,,,,1.04,,,,,187.0,,,52.1,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,04:00:00,3.03,,,171.84,181.61,9.77,,,,,,,,,0.93,,,,,199.0,,,67.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,05:00:00,4.71,,,199.7,217.89,18.19,,,,,,,,,0.91,,,,,203.0,,,53.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,06:00:00,7.31,,,181.39,195.49,14.1,,,,,,,,,0.84,,,,,206.0,,,55.9,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,07:00:00,12.35,,,132.22,140.8,8.58,,,,,,,,,0.83,,,,,184.0,,,70.5,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,08:00:00,3.76,,,151.45,190.7,39.25,,,,,,,,,1.09,,,,,175.0,,,78.8,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,09:00:00,6.05,,,174.65,189.77,15.12,,,,,,,,,1.13,,,,,192.0,,,58.3,,,,,,,,,,,,,,,,,,,,,,
HAMRIYAH,15/05/2017,10:00:00,6.26,,,145.52,153.17000000000002,7.65,,,,,,,,,0.9,,,,,213.0,,,65.0,,,,,,,,,,,,,,,,,,,,,,
