Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.,Unnamed: 44
Al Hamra,17/02/2023,21:00:00.320000,9.49,,,13.85,,,65.29,100.0,60.361250000000005,,,,,0.0,,,,64.5,,,17.252325000000003,,,,,,,,,,2.6,0.7,1.23,2.12,1.14,,,,,,,
Al Hamra,17/02/2023,22:00:00.325000,8.4,,,20.9,,,45.45,100.0,57.31625,,,,,0.0,,,,61.2,,,16.250400000000003,,,,,,,,,,3.06,0.62,1.21,1.94,1.07,,,,,,,
Al Hamra,17/02/2023,23:00:00.330000,8.55,100.0,8.053333333333333,28.95,100.0,22.4375,38.92,100.0,55.33875,0.0,,41.1765625,,0.0,,,,57.2,100.0,57.01666666666668,12.26435,100.0,14.576226041666663,,,,,,,,4.31,0.4,1.22,1.21,1.1,,,,,,,
Al Hamra,18/02/2023,00:00:00.335000,9.79,,,32.48,,,31.13,100.0,53.8,,,,,0.0,,,,47.4,,,10.64679,,,,,,,,,,4.62,0.72,1.34,2.17,1.17,,,,,,,
Al Hamra,18/02/2023,01:00:00.340000,9.47,,,28.19,,,23.84,100.0,50.65875,,,,,0.0,,,,37.3,,,10.78785,,,,,,,,,,4.77,0.94,1.76,3.0,1.55,,,,,,,
Al Hamra,18/02/2023,02:00:00.340000,11.84,,,19.88,,,28.11,100.0,46.8275,,,,,0.0,,,,41.3,,,11.61135,,,,,,,,,,4.72,1.16,2.1,3.63,1.88,,,,,,,
Al Hamra,18/02/2023,03:00:00.345000,9.24,,,12.57,,,37.9,100.0,43.09,,,,,0.0,,,,43.3,,,10.3649,,,,,,,,,,4.36,1.12,2.58,3.49,2.32,,,,,,,
Al Hamra,18/02/2023,04:00:00.350000,9.59,,,8.62,,,44.17,100.0,39.35125,,,,,0.0,,,,45.1,,,12.63285,,,,,,,,,,4.56,1.04,2.82,3.22,2.53,,,,,,,
Al Hamra,18/02/2023,05:00:00.355000,6.1,,,8.36,,,43.92,100.0,36.68,,,,,0.0,,,,55.4,,,16.524900000000002,,,,,,,,,,3.75,1.09,3.34,3.43,2.96,,,,,,,
Al Hamra,18/02/2023,06:00:00.360000,5.78,,,13.28,,,38.65,100.0,35.83,,,,,0.0,,,,65.0,,,15.45355,,,,,,,,,,3.99,1.26,3.47,3.9,3.22,,,,,,,
Al Hamra,18/02/2023,07:00:00.365000,6.88,,,27.76,,,27.11,100.0,34.35375,,,,,0.0,,,,66.8,,,16.504410000000004,,,,,,,,,,4.08,1.27,2.76,3.94,2.56,,,,,,,
Al Hamra,18/02/2023,08:00:00.370000,10.19,,,49.43,,,15.81,100.0,32.43875,,,,,0.0,,,,64.5,,,18.185625,,,,,,,,,,4.41,1.14,2.57,3.61,2.37,,,,,,,
Al Hamra,18/02/2023,09:00:00.375000,7.23,,,40.06,,,18.32,100.0,31.74875,,,,,0.0,,,,68.0,,,18.226800000000004,,,,,,,,,,4.84,1.25,2.46,3.83,2.22,,,,,,,
Al Hamra,18/02/2023,10:00:00.380000,7.54,,,22.67,,,34.89,100.0,32.59625,,,,,0.0,,,,64.8,,,13.612725,,,,,,,,,,5.66,1.25,2.69,3.78,2.45,,,,,,,
Al Hamra,18/02/2023,11:00:00.385000,8.98,,,10.34,,,50.7,100.0,34.19625,,,,,0.0,,,,51.3,,,10.923330000000002,,,,,,,,,,4.24,1.24,2.91,3.79,2.64,,,,,,,
Al Hamra,18/02/2023,12:00:00.390000,8.16,,,7.79,,,63.25,100.0,36.58125,,,,,0.0,,,,35.6,,,10.45845,,,,,,,,,,4.32,1.1,3.29,3.36,2.99,,,,,,,
Al Hamra,18/02/2023,13:00:00.395000,8.47,,,8.3,,,66.76,100.0,39.43625,,,,,0.0,,,,40.6,,,12.3525,,,,,,,,,,4.35,0.43,2.64,1.36,2.53,,,,,,,
Al Hamra,18/02/2023,14:00:00.400000,,,,,,,,87.5,39.54857142857143,,,,,0.0,,,,49.4,,,11.971225,,,,,,,,,,,,,,,,,,,,,
Al Hamra,18/02/2023,15:00:00.405000,6.49,,,8.95,,,50.7,87.5,42.91857142857143,,,,,0.0,,,,52.7,,,12.64542,,,,,,,,,,4.03,0.37,1.44,1.15,1.32,,,,,,,
Al Hamra,18/02/2023,16:00:00.410000,6.88,,,6.28,,,63.75,87.5,49.76714285714286,,,,,0.0,,,,47.9,,,14.040675,,,,,,,,,,4.12,0.38,1.21,1.15,1.12,,,,,,,
Al Hamra,18/02/2023,17:00:00.415000,7.44,,,8.06,,,74.76,87.5,57.83,,,,,0.0,,,,54.4,,,15.03372,,,,,,,,,,4.46,0.37,1.05,1.13,0.95,,,,,,,
Al Hamra,18/02/2023,18:00:00.420000,7.05,,,7.04,,,79.86,87.5,64.25428571428571,,,,,0.0,,,,65.2,,,17.45973,,,,,,,,,,4.07,0.3,0.94,0.87,0.85,,,,,,,
Al Hamra,18/02/2023,19:00:00.425000,9.42,,,8.52,,,84.14,87.5,69.03142857142856,,,,,0.0,,,,73.7,,,17.786824999999997,,,,,,,,,,3.57,0.29,0.94,0.86,0.87,,,,,,,
Al Hamra,18/02/2023,20:00:00.430000,11.65,,,11.32,,,68.53,87.5,69.78571428571429,,,,,0.0,,,,78.0,,,18.81729,,,,,,,,,,3.42,0.28,0.9,0.87,0.79,,,,,,,
Al Hamra,18/02/2023,21:00:00.435000,11.84,,,18.1,,,50.64,87.5,67.48285714285714,,,,,0.0,,,,71.7,,,18.995400000000004,,,,,,,,,,3.95,0.4,0.96,1.22,0.85,,,,,,,
Al Hamra,18/02/2023,22:00:00.440000,8.56,,,22.63,,,40.81,100.0,64.14875,,,,,0.0,,,,66.7,,,18.14445,,,,,,,,,,4.53,0.45,1.31,1.37,1.05,,,,,,,
Al Hamra,18/02/2023,23:00:00.445000,6.08,95.83333333333334,8.46391304347826,23.88,95.83333333333334,17.587391304347825,35.52,100.0,62.25124999999999,0.0,,47.27530505952382,,0.0,,,,65.5,100.0,56.31666666666666,13.612725,100.0,14.449728750000004,,,,,,,,4.84,0.91,1.85,2.77,1.7,,,,,,,
Al Hamra,19/02/2023,00:00:00.450000,7.35,,,16.59,,,46.61,100.0,60.10874999999999,,,,,0.0,,,,50.6,,,11.149590000000002,,,,,,,,,,4.35,1.26,1.9,3.95,1.67,,,,,,,
Al Hamra,19/02/2023,01:00:00.455000,7.83,,,9.55,,,63.99,100.0,58.7625,,,,,0.0,,,,38.1,,,9.744750000000002,,,,,,,,,,5.03,1.42,2.34,4.39,2.06,,,,,,,
Al Hamra,19/02/2023,02:00:00.460000,8.44,,,7.29,,,72.81,100.0,57.88125,,,,,0.0,,,,32.9,,,10.01925,,,,,,,,,,4.18,1.36,2.84,4.1,2.52,,,,,,,
Al Hamra,19/02/2023,03:00:00.465000,10.48,,,7.04,,,76.59,100.0,56.9375,,,,,0.0,,,,40.1,,,9.977975,,,,,,,,,,4.41,1.18,3.1,3.58,2.79,,,,,,,
Al Hamra,19/02/2023,04:00:00.470000,10.77,,,7.79,,,64.5,100.0,56.43375,,,,,0.0,,,,45.0,,,11.60211,,,,,,,,,,4.75,0.91,3.4,2.72,3.1,,,,,,,
Al Hamra,19/02/2023,05:00:00.475000,10.06,,,11.32,,,42.58,100.0,55.42625,,,,,0.0,,,,47.3,,,12.16035,,,,,,,,,,5.02,0.8,3.37,2.5,3.05,,,,,,,
Al Hamra,19/02/2023,06:00:00.480000,9.72,,,27.65,,,16.63,100.0,52.40375,,,,,0.0,,,,41.3,,,10.06857,,,,,,,,,,5.02,1.08,3.37,3.35,3.1,,,,,,,
Al Hamra,19/02/2023,07:00:00.485000,9.97,,,68.38,,,8.82,100.0,49.06625,,,,,0.0,,,,38.8,,,9.720025,,,,,,,,,,4.41,1.2,3.46,3.64,3.14,,,,,,,
Al Hamra,19/02/2023,08:00:00.490000,9.99,,,90.25,,,5.8,100.0,43.965,,,,,0.0,,,,44.1,,,13.00995,,,,,,,,,,4.96,1.35,3.37,4.05,3.08,,,,,,,
Al Hamra,19/02/2023,09:00:00.495000,9.15,,,58.32,,,8.05,100.0,36.9725,,,,,0.0,,,,59.4,,,18.213075,,,,,,,,,,4.74,1.4,2.93,4.27,2.71,,,,,,,
Al Hamra,19/02/2023,10:00:00,8.65,,,18.35,,,22.59,100.0,30.695000000000004,,,,,0.0,,,,73.3,,,19.599300000000003,,,,,,,,,,4.32,1.28,2.58,4.05,2.43,,,,,,,
Al Hamra,19/02/2023,11:00:00,7.83,,,7.8,,,43.67,100.0,26.580000000000005,,,,,0.0,,,,69.5,,,14.9142,,,,,,,,,,3.76,1.04,2.21,3.29,2.07,,,,,,,
Al Hamra,19/02/2023,12:00:00.005000,5.94,,,9.83,,,53.46,100.0,25.2,,,,,0.0,,,,57.7,,,12.796260000000002,,,,,,,,,,4.07,0.84,2.21,2.38,2.01,,,,,,,
Al Hamra,19/02/2023,13:00:00.010000,7.19,,,13.86,,,44.17,100.0,25.39875,,,,,0.0,,,,44.1,,,10.40355,,,,,,,,,,4.45,0.51,1.59,1.57,1.51,,,,,,,
Al Hamra,19/02/2023,14:00:00.015000,7.2,,,15.88,,,36.89,100.0,27.93125,,,,,0.0,,,,31.7,,,7.49385,,,,,,,,,,4.01,0.33,1.24,1.01,1.15,,,,,,,
Al Hamra,19/02/2023,15:00:00.020000,7.68,,,12.35,,,44.17,100.0,32.35,,,,,0.0,,,,22.9,,,5.463849999999999,,,,,,,,,,3.77,0.34,1.04,1.0,0.94,,,,,,,
Al Hamra,19/02/2023,16:00:00.025000,7.39,,,18.9,,,37.39,100.0,36.29875,,,,,0.0,,,,23.7,,,6.812940000000001,,,,,,,,,,2.93,0.19,0.91,0.53,0.82,,,,,,,
Al Hamra,19/02/2023,17:00:00.030000,9.78,,,28.98,,,26.86,100.0,38.65,,,,,0.0,,,,30.5,,,8.880075000000001,,,,,,,,,,1.8,0.17,0.8,0.51,0.73,,,,,,,
Al Hamra,19/02/2023,18:00:00.035000,10.98,,,33.77,,,18.32,100.0,38.11625,,,,,0.0,,,,34.2,,,8.38419,,,,,,,,,,3.65,0.22,0.75,0.66,0.67,,,,,,,
Al Hamra,19/02/2023,19:00:00.040000,11.67,,,29.98,,,16.82,100.0,34.76,,,,,0.0,,,,32.5,,,8.3951,,,,,,,,,,2.95,0.25,0.75,0.76,0.66,,,,,,,
Al Hamra,19/02/2023,20:00:00.045000,11.38,,,21.17,,,32.38,100.0,32.125,,,,,0.0,,,,39.1,,,10.156560000000002,,,,,,,,,,2.16,0.3,0.85,0.86,0.75,,,,,,,
Al Hamra,19/02/2023,21:00:00.050000,11.83,,,11.59,,,49.44,100.0,32.78375,,,,,0.0,,,,41.7,,,12.43485,,,,,,,,,,2.2,0.28,0.91,0.84,0.79,,,,,,,
Al Hamra,19/02/2023,22:00:00.055000,9.35,,,16.13,,,44.67,100.0,33.75625,,,,,0.0,,,,48.9,,,14.466150000000004,,,,,,,,,,2.55,0.37,1.03,1.1,0.88,,,,,,,
Al Hamra,19/02/2023,23:00:00.060000,8.02,100.0,9.110416666666666,14.62,100.0,23.22458333333334,50.7,100.0,34.5725,0.0,,40.715625,,0.0,,,,56.5,100.0,43.495833333333344,13.073375,100.0,11.205828958333337,,,,,,,,3.59,0.36,1.06,1.03,0.93,,,,,,,
Al Hamra,20/02/2023,00:00:00.065000,8.98,,,11.84,,,64.5,100.0,37.96125,,,,,0.0,,,,55.0,,,12.05463,,,,,,,,,,3.94,0.47,1.12,1.28,0.96,,,,,,,
Al Hamra,20/02/2023,01:00:00.070000,7.44,,,8.82,,,74.04,100.0,43.85875,,,,,0.0,,,,40.9,,,9.593775,,,,,,,,,,4.42,0.76,1.17,2.02,1.02,,,,,,,
Al Hamra,20/02/2023,02:00:00.075000,8.07,,,6.55,,,79.54,100.0,51.51125,,,,,0.0,,,,29.0,,,8.248725,,,,,,,,,,4.45,0.66,1.06,2.04,0.96,,,,,,,
Al Hamra,20/02/2023,03:00:00.080000,7.03,,,5.04,,,85.3,100.0,60.071250000000006,,,,,0.0,,,,31.1,,,7.937825,,,,,,,,,,3.86,0.51,0.9,1.47,0.84,,,,,,,
Al Hamra,20/02/2023,04:00:00.085000,8.29,,,3.02,,,86.85,100.0,66.88000000000001,,,,,0.0,,,,36.6,,,9.23895,,,,,,,,,,3.66,0.36,0.8,1.06,0.74,,,,,,,
Al Hamra,20/02/2023,05:00:00.090000,9.32,,,4.53,,,84.08,100.0,71.21000000000001,,,,,0.0,,,,36.9,,,10.9251,,,,,,,,,,4.12,0.27,0.75,0.79,0.67,,,,,,,
Al Hamra,20/02/2023,06:00:00.095000,9.55,,,6.79,,,76.02,100.0,75.12875000000001,,,,,0.0,,,,42.7,,,10.212475,,,,,,,,,,4.26,0.24,0.73,0.68,0.63,,,,,,,
Al Hamra,20/02/2023,07:00:00.100000,7.98,,,10.86,,,55.63,100.0,75.745,,,,,0.0,,,,44.4,,,10.106280000000002,,,,,,,,,,4.59,0.23,0.78,0.65,0.66,,,,,,,
Al Hamra,20/02/2023,08:00:00.105000,7.94,,,27.69,,,37.04,100.0,72.3125,,,,,0.0,,,,36.0,,,9.895725,,,,,,,,,,5.39,0.55,1.16,1.44,0.9,,,,,,,
Al Hamra,20/02/2023,09:00:00.110000,8.77,,,31.96,,,29.01,100.0,66.68375,,,,,0.0,,,,36.1,,,9.90945,,,,,,,,,,5.96,1.14,1.42,3.3,1.28,,,,,,,
Al Hamra,20/02/2023,10:00:00.115000,7.62,,,15.35,,,43.13,100.0,62.13249999999999,,,,,0.0,,,,36.1,,,8.60615,,,,,,,,,,4.63,0.7,1.4,2.2,1.27,,,,,,,
Al Hamra,20/02/2023,11:00:00.120000,8.22,,,11.33,,,57.76,100.0,58.69,,,,,0.0,,,,37.3,,,9.540630000000002,,,,,,,,,,4.51,0.38,2.0,1.15,1.82,,,,,,,
Al Hamra,20/02/2023,12:00:00.125000,7.82,,,7.8,,,69.61,100.0,56.535,,,,,0.0,,,,38.6,,,9.182025,,,,,,,,,,4.56,0.31,1.5,0.92,1.43,,,,,,,
Al Hamra,20/02/2023,13:00:00.130000,7.11,,,7.55,,,75.16,100.0,55.42,,,,,0.0,,,,28.3,,,5.723325000000001,,,,,,,,,,4.17,0.25,1.09,0.75,1.03,,,,,,,
Al Hamra,20/02/2023,14:00:00.135000,6.32,,,9.82,,,65.32,100.0,54.0825,,,,,0.0,,,,13.4,,,3.16575,,,,,,,,,,4.46,0.27,0.8,0.65,0.75,,,,,,,
Al Hamra,20/02/2023,15:00:00.140000,8.2,,,15.46,,,46.66,100.0,52.96125000000001,,,,,0.0,,,,13.6,,,4.37436,,,,,,,,,,4.27,0.16,0.79,0.48,0.71,,,,,,,
Al Hamra,20/02/2023,16:00:00.145000,7.77,,,20.39,,,39.09,100.0,53.2175,,,,,0.0,,,,21.2,,,6.025275000000001,,,,,,,,,,3.6,0.15,0.75,0.44,0.66,,,,,,,
Al Hamra,20/02/2023,17:00:00.150000,7.83,,,23.5,,,32.79,100.0,53.690000000000005,,,,,0.0,,,,22.7,,,4.52585,,,,,,,,,,2.82,0.14,0.73,0.42,0.65,,,,,,,
Al Hamra,20/02/2023,18:00:00.155000,8.77,,,26.79,,,33.29,100.0,52.46000000000001,,,,,0.0,,,,15.9,,,3.44418,,,,,,,,,,2.28,0.18,0.74,0.51,0.64,,,,,,,
Al Hamra,20/02/2023,19:00:00.160000,8.13,,,22.88,,,42.62,100.0,50.56750000000001,,,,,0.0,,,,11.5,,,2.8822500000000004,,,,,,,,,,2.23,0.18,0.78,0.53,0.69,,,,,,,
Al Hamra,20/02/2023,20:00:00.165000,7.21,,,16.08,,,57.76,100.0,49.08625,,,,,0.0,,,,9.5,,,2.5803000000000003,,,,,,,,,,2.4,0.17,0.87,0.48,0.76,,,,,,,
Al Hamra,20/02/2023,21:00:00.170000,8.07,,,11.91,,,67.59,100.0,48.14,,,,,0.0,,,,9.3,,,2.1222250000000003,,,,,,,,,,2.66,0.32,1.03,0.85,0.88,,,,,,,
Al Hamra,20/02/2023,22:00:00.175000,7.52,,,12.17,,,66.08,100.0,48.23499999999999,,,,,0.0,,,,8.8,,,2.80311,,,,,,,,,,2.91,0.41,1.18,1.12,1.03,,,,,,,
Al Hamra,20/02/2023,23:00:00.180000,7.56,100.0,7.980000000000001,8.53,100.0,13.610833333333334,69.36,100.0,51.0725,0.0,,56.98552083333335,,0.0,,,,13.5,100.0,27.85,4.817475000000001,100.0,6.9964933333333335,,,,,,,,3.35,0.34,1.23,1.06,1.1,,,,,,,
Al Hamra,21/02/2023,00:00:00.185000,8.92,,,9.88,,,74.65,100.0,55.5175,,,,,0.0,,,,21.6,,,7.233075000000001,,,,,,,,,,4.2,0.34,1.36,1.0,1.21,,,,,,,
Al Hamra,21/02/2023,01:00:00.190000,7.9,,,11.14,,,59.91,100.0,58.9075,,,,,0.0,,,,31.1,,,6.812225,,,,,,,,,,4.29,0.34,1.39,0.91,1.25,,,,,,,
Al Hamra,21/02/2023,02:00:00.195000,8.16,,,13.62,,,41.89,100.0,59.9825,,,,,0.0,,,,27.0,,,6.5992500000000005,,,,,,,,,,4.47,0.55,1.43,1.5,1.25,,,,,,,
Al Hamra,21/02/2023,03:00:00.200000,8.43,,,23.28,,,25.64,100.0,57.86,,,,,0.0,,,,25.5,,,5.41695,,,,,,,,,,4.75,0.73,1.58,2.08,1.4,,,,,,,
Al Hamra,21/02/2023,04:00:00.205000,7.48,,,37.0,,,13.46,100.0,52.3225,,,,,0.0,,,,20.7,,,4.286370000000001,,,,,,,,,,5.11,1.07,1.95,3.29,1.7,,,,,,,
Al Hamra,21/02/2023,05:00:00.210000,8.42,,,53.75,,,8.38,100.0,44.92124999999999,,,,,0.0,,,,13.4,,,5.5449,,,,,,,,,,4.8,1.3,2.5,3.91,2.25,,,,,,,
Al Hamra,21/02/2023,06:00:00.215000,8.3,,,57.25,,,5.84,100.0,37.39124999999999,,,,,0.0,,,,27.0,,,8.317350000000001,,,,,,,,,,4.13,1.36,3.05,4.2,2.71,,,,,,,
Al Hamra,21/02/2023,07:00:00.220000,7.76,,,52.75,,,5.19,100.0,29.37,,,,,0.0,,,,33.6,,,8.582699999999999,,,,,,,,,,4.57,1.15,3.41,3.35,3.1,,,,,,,
Al Hamra,21/02/2023,08:00:00.225000,7.66,,,53.61,,,5.8,100.0,20.76375,,,,,0.0,,,,39.6,,,10.04343,,,,,,,,,,5.13,1.31,3.08,3.97,2.74,,,,,,,
Al Hamra,21/02/2023,09:00:00.230000,8.87,,,48.32,,,8.05,100.0,14.28125,,,,,0.0,,,,40.3,,,8.770275,,,,,,,,,,5.79,1.39,3.22,4.15,2.83,,,,,,,
Al Hamra,21/02/2023,10:00:00.235000,7.85,,,34.23,,,14.35,100.0,10.83875,,,,,0.0,,,,23.6,,,6.615450000000001,,,,,,,,,,6.23,1.4,3.52,4.21,3.21,,,,,,,
Al Hamra,21/02/2023,11:00:00.240000,8.27,,,11.58,,,31.96,100.0,11.62875,,,,,0.0,,,,24.6,,,5.358325,,,,,,,,,,5.72,1.18,3.5,3.5,3.27,,,,,,,
Al Hamra,21/02/2023,12:00:00.245000,8.18,,,7.3,,,47.31,100.0,15.86,,,,,0.0,,,,21.1,,,4.48749,,,,,,,,,,5.16,0.82,2.82,2.55,2.68,,,,,,,
Al Hamra,21/02/2023,13:00:00.250000,7.34,,,8.81,,,58.89,100.0,22.17375,,,,,0.0,,,,14.6,,,4.625325000000001,,,,,,,,,,4.75,0.63,3.17,1.96,2.81,,,,,,,
Al Hamra,21/02/2023,14:00:00.255000,7.94,,,12.33,,,47.81,100.0,27.42,,,,,0.0,,,,19.1,,,4.69,,,,,,,,,,4.54,0.52,2.92,1.57,2.75,,,,,,,
Al Hamra,21/02/2023,15:00:00.260000,8.31,,,21.64,,,33.22,100.0,30.92375,,,,,0.0,,,,20.9,,,4.56291,,,,,,,,,,4.09,0.41,2.09,1.05,2.03,,,,,,,
Al Hamra,21/02/2023,16:00:00.265000,7.51,,,34.73,,,24.66,100.0,33.28125,,,,,0.0,,,,15.4,,,3.678300000000001,,,,,,,,,,4.15,0.31,1.14,0.94,1.07,,,,,,,
Al Hamra,21/02/2023,17:00:00.270000,7.93,,,42.25,,,22.64,100.0,35.105,,,,,0.0,,,,11.4,,,2.648925,,,,,,,,,,3.76,0.25,0.96,0.76,0.9,,,,,,,
Al Hamra,21/02/2023,18:00:00.275000,8.46,,,41.68,,,26.62,100.0,36.63875,,,,,0.0,,,,7.9,,,1.85255,,,,,,,,,,3.01,0.37,0.96,1.11,0.85,,,,,,,
Al Hamra,21/02/2023,19:00:00.280000,7.78,,,33.15,,,35.66,100.0,37.10124999999999,,,,,0.0,,,,7.9,,,2.42601,,,,,,,,,,2.6,0.35,0.99,1.03,0.88,,,,,,,
Al Hamra,21/02/2023,20:00:00.285000,6.91,,,23.85,,,45.7,100.0,36.900000000000006,,,,,0.0,,,,11.4,,,3.2665500000000005,,,,,,,,,,2.52,0.49,1.05,1.55,0.92,,,,,,,
Al Hamra,21/02/2023,21:00:00.290000,7.45,,,22.09,,,44.93,100.0,35.155,,,,,0.0,,,,12.4,,,3.3626250000000004,,,,,,,,,,2.72,0.47,1.06,1.38,0.96,,,,,,,
Al Hamra,21/02/2023,22:00:00.295000,8.4,,,23.61,,,46.46,100.0,34.98625,,,,,0.0,,,,12.1,,,2.7202,,,,,,,,,,3.17,0.45,1.14,1.36,0.96,,,,,,,
Al Hamra,21/02/2023,23:00:00.300000,8.56,100.0,8.032916666666667,17.58,100.0,28.976250000000004,51.23,100.0,37.2375,0.0,,34.85697916666666,,0.0,,,,11.1,100.0,20.554166666666667,4.336650000000001,100.0,5.259909791666667,,,,,,,,4.63,0.57,1.79,1.58,1.5,,,,,,,
Al Hamra,22/02/2023,00:00:00.305000,8.79,,,16.32,,,49.47,100.0,40.338750000000005,,,,,0.0,,,,23.4,,,6.189975,,,,,,,,,,5.57,1.01,2.47,2.83,2.12,,,,,,,
Al Hamra,22/02/2023,01:00:00.310000,7.78,,,22.85,,,40.59,100.0,42.5825,,,,,0.0,,,,21.7,,,4.286370000000001,,,,,,,,,,5.6,1.26,2.52,3.83,2.31,,,,,,,
Al Hamra,22/02/2023,02:00:00.315000,7.85,,,30.89,,,33.65,100.0,43.46124999999999,,,,,0.0,,,,12.4,,,3.40025,,,,,,,,,,5.51,1.52,2.53,4.39,2.21,,,,,,,
Al Hamra,22/02/2023,03:00:00.320000,8.2,,,29.88,,,34.15,100.0,43.2725,,,,,0.0,,,,16.6,,,5.857620000000001,,,,,,,,,,5.4,1.72,3.05,5.08,2.71,,,,,,,
Al Hamra,22/02/2023,04:00:00.325000,7.65,,,18.58,,,43.94,100.0,43.0525,,,,,0.0,,,,30.0,,,8.331075,,,,,,,,,,5.94,1.83,3.28,5.42,2.96,,,,,,,
Al Hamra,22/02/2023,05:00:00.330000,7.71,,,12.3,,,53.15,100.0,44.08,,,,,0.0,,,,30.7,,,7.397775,,,,,,,,,,5.96,1.49,3.68,4.57,3.33,,,,,,,
Al Hamra,22/02/2023,06:00:00.335000,8.26,,,19.84,,,41.75,100.0,43.49125,,,,,0.0,,,,23.2,,,5.41695,,,,,,,,,,5.31,1.35,3.91,4.01,3.53,,,,,,,
Al Hamra,22/02/2023,07:00:00.340000,7.85,,,27.87,,,24.29,100.0,40.12375000000001,,,,,0.0,,,,23.0,,,6.9135,,,,,,,,,,4.76,1.37,4.08,4.18,3.71,,,,,,,
Al Hamra,22/02/2023,08:00:00.345000,8.17,,,30.38,,,14.93,100.0,35.806250000000006,,,,,0.0,,,,32.0,,,9.9918,,,,,,,,,,4.18,1.27,4.22,3.86,3.87,,,,,,,
Al Hamra,22/02/2023,09:00:00.350000,8.42,,,15.06,,,30.54,100.0,34.55,,,,,0.0,,,,40.8,,,12.407400000000004,,,,,,,,,,4.68,1.14,3.94,3.46,3.61,,,,,,,
Al Hamra,22/02/2023,10:00:00.350000,9.08,,,9.83,,,41.82,100.0,35.57125,,,,,0.0,,,,49.6,,,12.17055,,,,,,,,,,5.38,0.8,3.62,2.46,3.26,,,,,,,
Al Hamra,22/02/2023,11:00:00.355000,8.52,,,7.81,,,45.85,100.0,37.03375,,,,,0.0,,,,54.2,,,12.356310000000002,,,,,,,,,,4.82,0.8,3.5,2.36,3.24,,,,,,,
Al Hamra,22/02/2023,12:00:00.360000,8.79,,,10.57,,,41.38,100.0,36.71375,,,,,0.0,,,,44.1,,,10.636875000000002,,,,,,,,,,3.8,0.65,3.09,1.97,2.9,,,,,,,
Al Hamra,22/02/2023,13:00:00.365000,8.92,,,13.82,,,36.5,100.0,34.63249999999999,,,,,0.0,,,,33.4,,,7.252890000000001,,,,,,,,,,3.61,1.2,3.01,3.47,2.77,,,,,,,
Al Hamra,22/02/2023,14:00:00.370000,8.73,,,9.83,,,43.34,100.0,34.83125,,,,,0.0,,,,24.3,,,5.958180000000001,,,,,,,,,,3.13,0.64,2.22,1.97,2.15,,,,,,,
Al Hamra,22/02/2023,15:00:00.375000,7.71,,,8.07,,,51.45,100.0,38.22625,,,,,0.0,,,,23.1,,,6.296325,,,,,,,,,,2.51,0.55,1.51,1.7,1.42,,,,,,,
Al Hamra,22/02/2023,16:00:00.380000,8.56,,,11.34,,,54.75,100.0,43.20375,,,,,0.0,,,,30.6,,,8.49732,,,,,,,,,,2.09,0.65,1.13,2.0,1.05,,,,,,,
Al Hamra,22/02/2023,17:00:00.385000,8.57,,,14.37,,,44.36,100.0,44.931250000000006,,,,,0.0,,,,37.0,,,11.515275,,,,,,,,,,1.76,0.72,0.85,1.99,0.79,,,,,,,
Al Hamra,22/02/2023,18:00:00.390000,8.12,,,15.13,,,37.01,100.0,44.33,,,,,0.0,,,,46.9,,,13.738725,,,,,,,,,,1.86,0.79,0.79,2.39,0.71,,,,,,,
Al Hamra,22/02/2023,19:00:00.395000,9.38,,,19.41,,,28.9,100.0,42.21125,,,,,0.0,,,,53.2,,,11.619474999999998,,,,,,,,,,1.83,0.67,0.81,2.07,0.71,,,,,,,
Al Hamra,22/02/2023,20:00:00.400000,8.42,,,23.45,,,18.5,100.0,39.35125,,,,,0.0,,,,45.9,,,12.04206,,,,,,,,,,2.18,0.94,1.23,2.95,1.03,,,,,,,
Al Hamra,22/02/2023,21:00:00.405000,9.15,,,28.24,,,11.41,100.0,36.215,,,,,0.0,,,,49.9,,,12.0231,,,,,,,,,,2.64,1.18,1.66,3.63,1.46,,,,,,,
Al Hamra,22/02/2023,22:00:00.410000,8.11,,,38.28,,,7.6,100.0,31.7475,,,,,0.0,,,,37.7,,,10.51335,,,,,,,,,,3.16,1.41,2.14,4.34,1.84,,,,,,,
Al Hamra,22/02/2023,23:00:00.415000,9.17,100.0,8.412916666666666,45.63,100.0,19.98958333333333,6.06,100.0,26.07375,0.0,,38.99296875,,0.0,,,,38.9,100.0,34.275,9.720025,100.0,8.938882291666665,,,,,,,,4.27,1.35,2.68,4.09,2.3,,,,,,,
Al Hamra,23/02/2023,00:00:00.420000,7.47,,,37.8,,,9.09,100.0,20.36625,,,,,0.0,,,,44.0,,,11.82837,,,,,,,,,,5.95,1.69,3.23,4.97,2.77,,,,,,,
